index_id,product_id,ticket_id,paid_by,item,rating,food_rating,service_rating,price
354,2856455,748452,U1083,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,9
355,2856455,748452,U1061,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,9
356,2856455,748452,U1083,Curried Chicken Salad,2,2,2,11
357,2856455,748452,U1095,Cowboy Nachos,2,2,2,39
358,1210442,748452,U1061,Blackberry Limeade,1,2,1,5
359,1210442,748452,U1095,Lemon Asparagus,1,2,1,5
360,1210442,748452,U1095,Roasted Vegetables,1,2,1,3
361,1210442,748452,U1048,Easy Chinese Soy Sauce Chicken,1,2,1,3
362,1210442,748452,U1095,Miso-Glazed Sea Bass,2,2,2,11
363,2856455,4926536,U1066,Mexican Bean Pizza,2,2,1,6
364,2856455,4926536,U1133,Fettuccine Carbonara,2,2,1,6
365,2856455,4926536,U1030,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,14
366,2856455,4926536,U1066,Lemon Focaccia,2,2,2,14
367,2856455,4926536,U1093,Spicy Italian White Bean and Sausage Soup,2,2,2,14
368,2856455,4926536,U1066,Pizza Dough,2,2,2,14
369,2856455,7067099,U1046,Cilantro-Lime Rice,1,2,1,5
370,2856455,7067099,U1134,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,8
371,2856455,7067099,U1083,Curried Chicken Salad,1,1,1,8
372,2856455,7067099,U1083,Blackberry Limeade,2,2,2,9
373,2856455,7067099,U1083,Miso Soup,2,2,2,9
374,2856455,7067099,U1083,Bramblewood Blackberry Pie,2,2,2,9
375,2856455,7067099,U1046,Udon-Beef Noodle Bowl,2,2,2,9
376,2856455,7067099,U1134,Sushi Deviled Eggs | Elegant Appetizers,2,1,1,10
377,2856455,7067099,U1046,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,1,1,10
378,2856455,187000,U1135,Chinese Chicken Salad,2,2,2,3
379,2856455,187000,U1036,Fried Rice,2,2,2,3
380,2856455,8971907,U1009,Udon Noodles with Bay Scallops and Baby Bok Choy,1,2,1,5
381,2856455,7109018,U1093,Mexican Style Jalapeno Burger,1,1,1,4
382,2856455,7109018,U1093,Cotija and Corn Tacos with Lime and Mango,1,1,1,4
383,2856455,7109018,U1110,Fettuccine Carbonara,1,1,1,4
384,2856455,7109018,U1040,Mexican Style Jalapeno Burger,1,1,1,4
385,2856455,7109018,U1066,Mexican Ham and Bean Soup,1,1,1,4
386,2856455,7109018,U1110,Miso Soup,1,1,1,4
387,2856455,7109018,U1066,Mexican Beef and Cheese Wontons with Salsa,2,2,1,6
388,2856455,7109018,U1093,Lobster and Crab Enchiladas,2,2,1,6
389,2856455,7109018,U1066,Yaki Udon With Beef,2,2,1,6
390,2856455,4782650,U1134,Roasted Vegetables,1,2,1,5
391,2856455,6929446,U1046,Grilled Teriyaki-Glazed Salmon,1,2,1,5
392,2856455,6929446,U1134,Udon-Beef Noodle Bowl,1,2,1,5
393,2856455,6929446,U1134,Sherry's Wild West Soup,1,2,1,5
394,2856455,6929446,U1083,Dave's BBQ Sauce,1,1,1,8
395,2856455,6929446,U1046,Mexican Ham and Bean Soup,1,1,1,8
396,2856455,6929446,U1083,Sesame Beef and Asian Vegetable Stir-Fry,2,2,2,9
397,2856455,6929446,U1134,Yaki Udon With Beef,2,1,1,10
398,2856455,6929446,U1046,Miso-Glazed Sea Bass,2,1,1,10
399,2856455,6929446,U1083,Fried Rice,2,1,1,10
400,2856455,6929446,U1083,The Best Chinese Sesame Chicken,2,2,2,32
401,2856455,6929446,U1134,Sherry's Wild West Soup,2,2,2,32
402,1210442,6929446,U1134,Mexican Beef and Cheese Wontons with Salsa,1,2,1,2
403,1210442,6929446,U1083,Sesame Beef and Asian Vegetable Stir-Fry,1,2,1,2
404,1210442,6929446,U1134,Mexican-style Lasagna,1,2,1,2
405,1210442,6929446,U1046,Cowboy Nachos,1,1,1,10
406,2856455,1937114,U1067,Sherry's Wild West Soup,0,0,0,2
407,2856455,1937114,U1028,Cilantro-Lime Rice,0,0,0,2
408,2856455,1937114,U1103,Mexican-style Lasagna,0,0,0,2
409,2856455,1937114,U1082,Mexican Bean Pizza,0,0,0,6
410,2856455,1937114,U1067,Mexican Beef and Cheese Wontons with Salsa,0,0,0,6
411,2856455,1937114,U1082,Cotija and Corn Tacos with Lime and Mango,1,1,1,6
412,2856455,1937114,U1103,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,6
413,2856455,1937114,U1082,Mexican Style Jalapeno Burger,1,1,1,6
414,2856455,1937114,U1028,Mexican Beef and Cheese Wontons with Salsa,1,1,1,6
415,2856455,1937114,U1082,Mexican Style Jalapeno Burger,0,0,0,4
416,2856455,1937114,U1028,Lobster and Crab Enchiladas,0,0,0,4
417,2856455,1937114,U1082,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,4
418,2856455,1937114,U1082,Cotija and Corn Tacos with Lime and Mango,0,0,0,4
419,2856455,7125765,U1095,Mexican Bean Pizza,1,2,1,2
420,2856455,7125765,U1083,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,2,1,2
421,2856455,7125765,U1061,Spicy Italian White Bean and Sausage Soup,1,2,1,6
422,2856455,7125765,U1095,Mexican Ham and Bean Soup,2,2,2,9
423,2856455,7125765,U1095,Mexican Bean Pizza,2,2,2,11
424,2856455,7125765,U1083,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,11
425,2856455,7125765,U1061,Dave's BBQ Sauce,2,2,2,39
426,2856455,7125765,U1048,Lemon Focaccia,2,2,2,39
427,2856455,7125765,U1048,Dave's BBQ Sauce,2,2,2,39
428,2856455,7125765,U1095,Cilantro-Lime Rice,2,2,2,39
429,2856455,6054858,U1065,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,5
430,2856455,6054858,U1065,How To Make Panzanella (Italian Bread Salad),2,2,2,5
431,2856455,6054858,U1129,How To Make Panzanella (Italian Bread Salad),2,2,2,5
432,2856455,6054858,U1026,Sherry's Wild West Soup,2,2,2,5
433,2856455,6054858,U1129,Pesto Tofu Pasta,2,2,2,5
434,2856455,6054858,U1065,Cotija and Corn Tacos with Lime and Mango,2,2,2,5
435,2856455,665602,U1050,Mexican Bean Pizza,0,0,0,2
436,2856455,665602,U1050,Mexican Beef and Cheese Wontons with Salsa,0,0,0,6
437,2856455,665602,U1123,Mexican Ham and Bean Soup,0,0,0,6
438,2856455,665602,U1050,Lobster and Crab Enchiladas,0,0,0,6
439,2856455,665602,U1050,Cilantro-Lime Rice,1,1,1,4
440,2856455,665602,U1050,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,4
441,2856455,5496938,U1111,Curried Chicken Salad,0,0,0,14
442,2856455,3138103,U1035,Grilled Salmon and Spinach Salad with Peach Dressing,2,1,2,5
443,2856455,3138103,U1072,The Munroe Melt,2,1,2,5
444,2856455,3138103,U1035,Yaki Udon With Beef,2,1,2,5
445,2856455,3138103,U1117,Cilantro-Lime Rice,2,1,2,5
446,2856455,3138103,U1117,Grilled Salmon and Spinach Salad with Peach Dressing,2,1,2,5
447,2856455,3138103,U1117,Layered Chicken and Black Bean Enchilada Casserole,2,1,2,5
448,2856455,3138103,U1035,Udon-Beef Noodle Bowl,1,1,1,11
449,2856455,3138103,U1072,Mexican Beef and Cheese Wontons with Salsa,1,1,1,11
450,2856455,3138103,U1035,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,11
451,2856455,3138103,U1072,Negimaki,1,1,1,11
452,2856455,9098885,U1133,Miso Soup,2,2,1,6
453,2856455,9098885,U1093,How To Make Panzanella (Italian Bread Salad),2,2,1,6
454,2856455,9098885,U1093,Sherry's Wild West Soup,2,2,2,14
455,2856455,9098885,U1093,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,14
456,2856455,9098885,U1066,Mexican Style Jalapeno Burger,2,2,2,14
457,2856455,9098885,U1066,Mexican Ham and Bean Soup,2,2,2,14
458,2856455,9098885,U1030,Lemon Focaccia,2,2,2,14
459,1210442,9098885,U1066,Sushi Deviled Eggs | Elegant Appetizers,2,2,1,4
460,1210442,9098885,U1133,Spicy Italian White Bean and Sausage Soup,2,2,1,4
461,1210442,9098885,U1030,Mexican Style Jalapeno Burger,2,2,2,11
462,1210442,9098885,U1030,Pizza Dough,2,2,2,11
463,1210442,9098885,U1066,Mexican Beef and Cheese Wontons with Salsa,2,2,2,11
464,1210442,9098885,U1133,Mexican Bean Pizza,2,2,2,11
465,2856455,8434037,U1089,Grilled Teriyaki-Glazed Salmon,0,1,1,5
466,2856455,8434037,U1027,Dave's BBQ Sauce,1,1,1,2
467,2856455,8434037,U1027,Spicy Italian White Bean and Sausage Soup,1,1,1,14
468,2856455,8434037,U1027,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,1,1,14
469,2856455,8434037,U1089,Fried Rice,1,1,1,14
470,2856455,8434037,U1128,Pasta Calamari Capri,1,1,1,14
471,2856455,8434037,U1091,Lemon Asparagus,1,1,1,12
472,2856455,8434037,U1013,Yaki Udon With Beef,1,1,1,11
473,2856455,8434037,U1128,Mexican-style Lasagna,1,1,1,11
474,1210442,8434037,U1013,Lemon Focaccia,0,1,1,4
475,2856455,5644126,U1014,Lemon Focaccia,1,2,0,4
476,2856455,5644126,U1014,Curried Chicken Salad,1,2,0,4
477,2856455,5644126,U1125,Curried Chicken Salad,1,2,0,4
478,2856455,5644126,U1024,Dave's BBQ Sauce,1,1,1,5
479,2856455,5644126,U1076,Chinese Chicken Salad,1,1,1,5
480,2856455,5644126,U1016,Sherry's Wild West Soup,1,1,1,5
481,2856455,5644126,U1135,Easy Chinese Soy Sauce Chicken,1,1,1,5
482,2856455,5644126,U1099,Curried Chicken Salad,1,1,1,11
483,2856455,9350243,U1120,Mexican Ham and Bean Soup,1,0,2,14
484,2856455,9350243,U1069,Sherry's Wild West Soup,1,0,2,14
485,2856455,9350243,U1120,Sherry's Wild West Soup,1,0,2,14
486,2856455,9350243,U1111,Lemon Asparagus,1,0,2,14
487,2856455,9350243,U1037,Bramblewood Blackberry Pie,1,0,2,14
488,2856455,9350243,U1111,Mexican-style Lasagna,1,0,2,14
489,2856455,6845515,U1068,Mexican Bean Pizza,0,0,0,2
490,2856455,6845515,U1068,Mexican-style Lasagna,0,0,0,2
491,2856455,6845515,U1068,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,2
492,2856455,6845515,U1068,Sherry's Wild West Soup,0,0,0,3
493,2856455,6845515,U1068,Mexican Bean Pizza,1,1,1,6
494,2856455,6845515,U1103,Mexican Bean Pizza,1,1,1,6
495,2856455,6845515,U1068,Mexican Ham and Bean Soup,1,1,1,6
496,2856455,6845515,U1031,Sherry's Wild West Soup,1,1,1,6
497,2856455,6845515,U1103,Lobster and Crab Enchiladas,1,1,1,6
498,2856455,6845515,U1031,Cilantro-Lime Rice,0,0,0,2
499,2856455,6845515,U1068,Lobster and Crab Enchiladas,0,0,0,2
500,2856455,6845515,U1031,Mexican Style Jalapeno Burger,0,0,0,4
501,2856455,7542782,U1027,Miso Soup,0,1,1,5
502,2856455,7542782,U1027,Pesto Tofu Pasta,1,1,1,2
503,2856455,7542782,U1027,Roasted Vegetables,1,1,1,14
504,2856455,7542782,U1027,Negimaki,1,1,1,14
505,2856455,7542782,U1027,Easy Chinese Soy Sauce Chicken,1,1,1,14
506,2856455,7542782,U1047,Sesame Beef and Asian Vegetable Stir-Fry,1,1,1,14
507,2856455,7542782,U1047,Roasted Vegetables,1,1,1,12
508,2856455,7542782,U1013,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,11
509,2856455,7542782,U1089,Blackberry Limeade,1,1,1,11
510,1210442,7542782,U1128,Blackberry Limeade,0,1,1,4
511,2856455,9971033,U1021,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,2
512,2856455,9971033,U1060,Lobster and Crab Enchiladas,0,0,0,2
513,2856455,5089509,U1103,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,2
514,2856455,5089509,U1031,Mexican Beef and Cheese Wontons with Salsa,0,0,0,2
515,2856455,5089509,U1103,Cilantro-Lime Rice,0,0,0,2
516,2856455,5089509,U1031,Mexican Style Jalapeno Burger,0,0,0,3
517,2856455,5089509,U1031,Mexican Ham and Bean Soup,1,1,1,6
518,2856455,5089509,U1103,Mexican-style Lasagna,1,1,1,6
519,2856455,5089509,U1031,Mexican Ham and Bean Soup,1,1,1,6
520,2856455,2579906,U1093,Mexican Style Jalapeno Burger,1,1,1,4
521,2856455,2579906,U1066,Grilled Teriyaki-Glazed Salmon,1,1,1,4
522,2856455,2579906,U1040,Mexican Style Jalapeno Burger,1,1,1,4
523,2856455,9801891,U1035,Roasted Vegetables,2,1,2,6
524,2856455,9801891,U1118,Cotija and Corn Tacos with Lime and Mango,2,1,2,6
525,2856455,9801891,U1035,Dave's BBQ Sauce,2,1,2,6
526,2856455,9801891,U1035,Bramblewood Blackberry Pie,2,1,2,6
527,2856455,9801891,U1044,Grilled Salmon and Spinach Salad with Peach Dressing,2,1,2,6
528,2856455,9801891,U1118,Bramblewood Blackberry Pie,2,1,2,6
529,2856455,9801891,U1035,Mexican Style Jalapeno Burger,1,2,1,7
530,2856455,9801891,U1118,Lemon Asparagus,1,2,1,7
531,2856455,9801891,U1044,Curried Chicken Salad,1,2,1,7
532,2856455,7471511,U1001,Cotija and Corn Tacos with Lime and Mango,2,2,2,6
533,2856455,7471511,U1007,Easy Chinese Soy Sauce Chicken,2,2,2,6
534,2856455,7471511,U1104,Mexican Style Jalapeno Burger,2,2,2,11
535,2856455,7471511,U1116,Cilantro-Lime Rice,2,2,2,11
536,2856455,7471511,U1104,Mexican Beef and Cheese Wontons with Salsa,2,2,2,11
537,2856455,7471511,U1116,Chinese Chicken Salad,2,2,2,7
538,2856455,7471511,U1001,Sherry's Wild West Soup,2,2,2,7
539,2856455,7471511,U1116,Mexican-style Lasagna,2,2,2,7
540,2856455,7471511,U1116,Mexican Ham and Bean Soup,2,2,2,8
541,2856455,7471511,U1053,Fried Rice,2,2,2,8
542,2856455,7471511,U1054,Lobster and Crab Enchiladas,2,2,2,8
543,2856455,7471511,U1007,Mexican Bean Pizza,2,2,2,8
544,2856455,7471511,U1007,Mexican Ham and Bean Soup,2,2,2,8
545,2856455,7471511,U1001,Wok-Fried Long Life Noodles with New Year Vegetables,2,2,2,8
546,2856455,2796554,U1036,Mexican Beef and Cheese Wontons with Salsa,2,2,2,6
547,2856455,2796554,U1090,Mexican-style Lasagna,2,2,2,6
548,2856455,2796554,U1007,Sherry's Wild West Soup,2,2,2,11
549,2856455,2796554,U1036,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,11
550,2856455,2796554,U1036,Lobster and Crab Enchiladas,2,2,2,11
551,2856455,4900273,U1089,Fried Rice,1,1,1,2
552,2856455,4900273,U1027,Lobster and Crab Enchiladas,1,1,1,2
553,2856455,4900273,U1033,Easy Chinese Soy Sauce Chicken,1,1,1,2
554,2856455,4900273,U1027,Curried Chicken Salad,1,1,1,2
555,2856455,4900273,U1033,The Munroe Melt,1,1,1,14
556,2856455,4900273,U1033,Fried Rice,1,1,1,14
557,2856455,4900273,U1089,Cotija and Corn Tacos with Lime and Mango,1,1,1,12
558,2856455,4900273,U1033,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,1,1,1,12
559,2856455,4900273,U1033,Chinese Chicken Salad,2,1,1,10
560,1210442,4900273,U1027,Curried Chicken Salad,1,1,1,5
561,1210442,4900273,U1033,The Munroe Melt,1,1,1,5
562,1210442,4900273,U1033,Mexican Ham and Bean Soup,1,1,1,5
563,2856455,9552470,U1095,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,8
564,2856455,9552470,U1083,How To Make Panzanella (Italian Bread Salad),1,1,1,8
565,2856455,9552470,U1083,Mexican Ham and Bean Soup,1,1,1,8
566,2856455,9552470,U1083,Cotija and Corn Tacos with Lime and Mango,1,1,1,8
567,2856455,9552470,U1083,Cowboy Nachos,1,1,1,8
568,2856455,9552470,U1084,Sesame Beef and Asian Vegetable Stir-Fry,1,1,1,8
569,2856455,9552470,U1083,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",1,1,1,8
570,2856455,9552470,U1095,Roasted Vegetables,1,1,1,8
571,2856455,9552470,U1083,Curried Chicken Salad,2,2,2,9
572,2856455,9552470,U1095,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,9
573,2856455,9552470,U1084,Slow-Cooker Cheesy Italian Tortellini,2,2,2,39
574,2856455,4579320,U1083,Slow-Cooker Cheesy Italian Tortellini,1,2,1,2
575,2856455,4579320,U1048,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,2,1,2
576,2856455,4579320,U1083,Negimaki,1,2,1,2
577,2856455,4579320,U1048,Pesto Tofu Pasta,1,2,1,2
578,2856455,4579320,U1061,"Prosciutto, Tomato, and Olive Spaghetti",1,2,1,2
579,2856455,4579320,U1083,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",1,2,1,6
580,2856455,4579320,U1083,Easy Chinese Soy Sauce Chicken,1,2,1,6
581,2856455,4579320,U1061,How To Make Panzanella (Italian Bread Salad),1,2,1,6
582,2856455,4579320,U1095,Spicy Italian White Bean and Sausage Soup,1,1,1,8
583,2856455,1773075,U1134,Easy Chinese Soy Sauce Chicken,1,2,1,5
584,2856455,1773075,U1134,Mexican-style Lasagna,1,2,1,5
585,2856455,1773075,U1046,Mexican Ham and Bean Soup,1,2,1,5
586,2856455,1773075,U1083,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,8
587,2856455,1773075,U1046,Mexican Beef and Cheese Wontons with Salsa,2,2,2,9
588,2856455,1773075,U1046,Roasted-Garlic Mashed Potatoes,2,2,2,9
589,2856455,1773075,U1083,Pot Stickers,2,2,2,9
590,2856455,1773075,U1134,Roasted-Garlic Mashed Potatoes,2,1,1,10
591,2856455,1773075,U1134,Bramblewood Blackberry Pie,2,2,2,32
592,2856455,1071395,U1129,Sherry's Wild West Soup,2,2,2,5
593,2856455,1071395,U1129,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,5
594,2856455,1071395,U1026,Pesto Tofu Pasta,2,2,2,5
595,2856455,1071395,U1129,Pizza Dough,2,2,2,5
596,2856455,1071395,U1026,Slow-Cooker Cheesy Italian Tortellini,2,2,2,5
597,2856455,1071395,U1065,Baked Italian Chicken Breasts,2,2,2,5
598,2856455,1071395,U1026,Mexican-style Lasagna,2,2,2,5
599,2856455,1071395,U1026,Mexican-style Lasagna,2,2,2,5
600,2856455,1071395,U1026,Mexican Style Jalapeno Burger,2,2,2,5
601,2856455,1071395,U1129,Cilantro-Lime Rice,2,2,2,5
602,2856455,1071395,U1129,Cotija and Corn Tacos with Lime and Mango,2,2,2,5
603,2856455,1071395,U1065,Lobster and Crab Enchiladas,2,2,2,5
604,2856455,1071395,U1065,Layered Chicken and Black Bean Enchilada Casserole,0,2,0,8
605,2856455,6319438,U1044,Roasted-Garlic Mashed Potatoes,2,1,2,6
606,2856455,6319438,U1044,Dave's BBQ Sauce,2,1,2,6
607,2856455,6319438,U1044,Grilled Salmon and Spinach Salad with Peach Dressing,2,1,2,6
608,2856455,6319438,U1044,Mexican Style Jalapeno Burger,2,1,2,6
609,2856455,6319438,U1118,Mexican Beef and Cheese Wontons with Salsa,2,1,2,6
610,2856455,6319438,U1044,Mexican Ham and Bean Soup,2,1,2,6
611,2856455,6319438,U1035,Lemon Asparagus,1,2,1,7
612,2856455,6319438,U1118,Lobster and Crab Enchiladas,1,2,1,7
613,2856455,6319438,U1118,Roasted-Garlic Mashed Potatoes,1,2,1,7
614,2856455,6319438,U1118,Cilantro-Lime Rice,1,2,1,7
615,2856455,6319438,U1118,Lemon Asparagus,1,2,1,7
616,2856455,6319438,U1118,Bramblewood Blackberry Pie,1,2,1,7
617,2856455,6319438,U1044,Mexican Ham and Bean Soup,1,2,1,7
618,2856455,6319438,U1044,Mexican-style Lasagna,1,2,1,7
619,2856455,6319438,U1035,Roasted-Garlic Mashed Potatoes,1,2,1,7
620,2856455,3953640,U1138,Mexican Beef and Cheese Wontons with Salsa,2,2,2,9
621,2856455,3953640,U1138,Cotija and Corn Tacos with Lime and Mango,2,2,2,9
622,2856455,3953640,U1027,Blackberry Limeade,2,2,2,9
623,2856455,3953640,U1090,Easy Chinese Soy Sauce Chicken,2,2,2,9
624,2856455,3953640,U1090,Chinese Chicken Salad,2,2,2,9
625,2856455,3953640,U1138,Cowboy Nachos,1,2,1,10
626,2856455,3953640,U1138,Miso-Glazed Sea Bass,1,2,1,10
627,2856455,3953640,U1090,The Munroe Melt,1,2,1,10
628,2856455,3953640,U1027,Fried Rice,1,2,1,10
629,2856455,3953640,U1027,Roasted Vegetables,1,2,1,10
630,2856455,3953640,U1090,The Munroe Melt,1,2,1,10
631,2856455,3953640,U1027,Easy Chinese Soy Sauce Chicken,1,2,1,10
632,2856455,6950291,U1120,Roasted-Garlic Mashed Potatoes,1,0,2,14
633,2856455,6950291,U1120,Sherry's Wild West Soup,1,0,2,14
634,2856455,6950291,U1037,Cotija and Corn Tacos with Lime and Mango,1,0,2,14
635,2856455,6950291,U1037,Mexican Bean Pizza,1,0,2,14
636,2856455,6950291,U1120,Dave's BBQ Sauce,1,0,2,14
637,2856455,6950291,U1069,Curried Chicken Salad,1,0,2,14
638,2856455,6950291,U1069,Mexican-style Lasagna,1,0,2,14
639,2856455,6950291,U1120,Roasted Vegetables,1,0,2,14
640,2856455,6950291,U1037,Layered Chicken and Black Bean Enchilada Casserole,1,0,2,14
641,2856455,6950291,U1037,Mexican Beef and Cheese Wontons with Salsa,1,0,2,14
642,2856455,6950291,U1069,Blackberry Limeade,1,0,2,14
643,2856455,6950291,U1120,Mexican Beef and Cheese Wontons with Salsa,1,0,2,14
644,2856455,6950291,U1069,Roasted Vegetables,1,0,2,14
645,2856455,6950291,U1120,Roasted-Garlic Mashed Potatoes,1,0,2,14
646,2856455,7088502,U1123,Mexican-style Lasagna,0,0,0,2
647,2856455,7088502,U1123,Mexican Ham and Bean Soup,0,0,0,2
648,2856455,7088502,U1123,Lobster and Crab Enchiladas,2,2,1,3
649,2856455,7088502,U1070,Mexican Beef and Cheese Wontons with Salsa,2,2,1,3
650,2856455,7088502,U1082,Mexican Bean Pizza,2,2,1,3
651,2856455,7088502,U1123,Layered Chicken and Black Bean Enchilada Casserole,2,2,1,3
652,2856455,7088502,U1080,Cilantro-Lime Rice,2,2,1,3
653,2856455,7088502,U1070,Sherry's Wild West Soup,1,1,1,6
654,2856455,7088502,U1082,Mexican Bean Pizza,1,1,1,6
655,2856455,7088502,U1123,Cotija and Corn Tacos with Lime and Mango,1,1,1,6
656,2856455,5692987,U1028,Mexican-style Lasagna,0,0,0,2
657,2856455,5692987,U1028,Cilantro-Lime Rice,0,0,0,2
658,2856455,5692987,U1103,Sherry's Wild West Soup,0,0,0,6
659,2856455,5692987,U1103,Cotija and Corn Tacos with Lime and Mango,0,0,0,6
660,2856455,5692987,U1103,Mexican Style Jalapeno Burger,0,0,0,6
661,2856455,5692987,U1082,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,6
662,2856455,5692987,U1103,Cilantro-Lime Rice,1,1,1,6
663,2856455,5692987,U1103,Mexican Style Jalapeno Burger,1,1,1,6
664,2856455,5692987,U1082,Cilantro-Lime Rice,0,0,0,4
665,2856455,5692987,U1103,Mexican Beef and Cheese Wontons with Salsa,0,0,0,4
666,2856455,5692987,U1082,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,6
667,2856455,139873,U1024,Sweet and Spicy Chinese Takeout Chicken,2,2,2,6
668,2856455,139873,U1024,Wok-Fried Long Life Noodles with New Year Vegetables,2,2,2,6
669,2856455,139873,U1126,Wok-Fried Long Life Noodles with New Year Vegetables,1,1,1,5
670,2856455,5660597,U1069,Mexican Bean Pizza,1,0,2,14
671,2856455,5660597,U1037,Lemon Asparagus,1,0,2,14
672,2856455,5660597,U1037,Mexican Bean Pizza,1,0,2,14
673,2856455,5660597,U1037,Mexican Style Jalapeno Burger,1,0,2,14
674,2856455,1582473,U1018,Wok-Fried Long Life Noodles with New Year Vegetables,2,2,2,6
675,2856455,8541288,U1024,Pizza Dough,2,2,2,6
676,2856455,8541288,U1108,Easy Chinese Soy Sauce Chicken,1,1,1,5
677,2856455,8541288,U1108,Cotija and Corn Tacos with Lime and Mango,2,2,2,7
678,2856455,8541288,U1106,Pizza Dough,2,2,2,7
679,2856455,8541288,U1108,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,8
680,2856455,8541288,U1024,Chinese Chicken Salad,0,1,1,8
681,2856455,8541288,U1081,Baked Italian Chicken Breasts,2,2,2,13
682,2856455,8541288,U1055,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,13
683,2856455,8541288,U1108,Cotija and Corn Tacos with Lime and Mango,2,2,2,13
684,2856455,8541288,U1024,Baked Italian Chicken Breasts,2,2,2,13
685,2856455,8541288,U1108,Spicy Italian White Bean and Sausage Soup,1,1,1,12
686,2856455,8541288,U1055,Cotija and Corn Tacos with Lime and Mango,1,1,1,12
687,1210442,8541288,U1081,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,6
688,2856455,7284471,U1132,Cotija and Corn Tacos with Lime and Mango,2,2,2,6
689,2856455,7284471,U1004,Grilled Salmon and Spinach Salad with Peach Dressing,2,2,2,6
690,2856455,7284471,U1004,Pot Stickers,2,2,2,6
691,2856455,7284471,U1004,Baked Italian Chicken Breasts,2,2,2,6
692,2856455,7284471,U1109,Mexican Beef and Cheese Wontons with Salsa,1,1,1,5
